date,time,kWh,datetime,hour,weekday,month
2025-11-29,14:30,0.254,2025-11-29 14:30:00,14,Saturday,11
2025-11-29,14:45,0.336,2025-11-29 14:45:00,14,Saturday,11
2025-11-29,15:00,0.333,2025-11-29 15:00:00,15,Saturday,11
2025-11-29,15:15,0.278,2025-11-29 15:15:00,15,Saturday,11
2025-11-29,15:30,0.374,2025-11-29 15:30:00,15,Saturday,11
2025-11-29,15:45,0.358,2025-11-29 15:45:00,15,Saturday,11
2025-11-29,16:00,0.401,2025-11-29 16:00:00,16,Saturday,11
2025-11-29,16:15,0.3,2025-11-29 16:15:00,16,Saturday,11
2025-11-29,16:30,0.351,2025-11-29 16:30:00,16,Saturday,11
2025-11-29,16:45,0.363,2025-11-29 16:45:00,16,Saturday,11
2025-11-29,17:00,0.382,2025-11-29 17:00:00,17,Saturday,11
2025-11-29,17:15,0.311,2025-11-29 17:15:00,17,Saturday,11
2025-11-29,17:30,0.394,2025-11-29 17:30:00,17,Saturday,11
2025-11-29,17:45,0.372,2025-11-29 17:45:00,17,Saturday,11
2025-11-29,18:00,0.842,2025-11-29 18:00:00,18,Saturday,11
2025-11-29,18:15,0.824,2025-11-29 18:15:00,18,Saturday,11
2025-11-29,18:30,0.826,2025-11-29 18:30:00,18,Saturday,11
2025-11-29,18:45,0.817,2025-11-29 18:45:00,18,Saturday,11
2025-11-29,19:00,0.728,2025-11-29 19:00:00,19,Saturday,11
2025-11-29,19:15,0.777,2025-11-29 19:15:00,19,Saturday,11
2025-11-29,19:30,0.845,2025-11-29 19:30:00,19,Saturday,11
2025-11-29,19:45,0.813,2025-11-29 19:45:00,19,Saturday,11
2025-11-29,20:00,0.812,2025-11-29 20:00:00,20,Saturday,11
2025-11-29,20:15,0.781,2025-11-29 20:15:00,20,Saturday,11
2025-11-29,20:30,0.815,2025-11-29 20:30:00,20,Saturday,11
2025-11-29,20:45,0.74,2025-11-29 20:45:00,20,Saturday,11
2025-11-29,21:00,0.819,2025-11-29 21:00:00,21,Saturday,11
2025-11-29,21:15,0.812,2025-11-29 21:15:00,21,Saturday,11
2025-11-29,21:30,0.761,2025-11-29 21:30:00,21,Saturday,11
2025-11-29,21:45,0.815,2025-11-29 21:45:00,21,Saturday,11
2025-11-29,22:00,0.289,2025-11-29 22:00:00,22,Saturday,11
2025-11-29,22:15,0.288,2025-11-29 22:15:00,22,Saturday,11
2025-11-29,22:30,0.303,2025-11-29 22:30:00,22,Saturday,11
2025-11-29,22:45,0.256,2025-11-29 22:45:00,22,Saturday,11
2025-11-29,23:00,0.247,2025-11-29 23:00:00,23,Saturday,11
2025-11-29,23:15,0.186,2025-11-29 23:15:00,23,Saturday,11
2025-11-29,23:30,0.295,2025-11-29 23:30:00,23,Saturday,11
2025-11-29,23:45,0.309,2025-11-29 23:45:00,23,Saturday,11
2025-11-30,00:00,0.109,2025-11-30 00:00:00,0,Sunday,11
2025-11-30,00:15,0.101,2025-11-30 00:15:00,0,Sunday,11
2025-11-30,00:30,0.095,2025-11-30 00:30:00,0,Sunday,11
2025-11-30,00:45,0.092,2025-11-30 00:45:00,0,Sunday,11
2025-11-30,01:00,0.104,2025-11-30 01:00:00,1,Sunday,11
2025-11-30,01:15,0.091,2025-11-30 01:15:00,1,Sunday,11
2025-11-30,01:30,0.07,2025-11-30 01:30:00,1,Sunday,11
2025-11-30,01:45,0.16,2025-11-30 01:45:00,1,Sunday,11
2025-11-30,02:00,0.119,2025-11-30 02:00:00,2,Sunday,11
2025-11-30,02:15,0.05,2025-11-30 02:15:00,2,Sunday,11
2025-11-30,02:30,0.123,2025-11-30 02:30:00,2,Sunday,11
2025-11-30,02:45,0.113,2025-11-30 02:45:00,2,Sunday,11
2025-11-30,03:00,0.117,2025-11-30 03:00:00,3,Sunday,11
2025-11-30,03:15,0.095,2025-11-30 03:15:00,3,Sunday,11
2025-11-30,03:30,0.11,2025-11-30 03:30:00,3,Sunday,11
2025-11-30,03:45,0.051,2025-11-30 03:45:00,3,Sunday,11
2025-11-30,04:00,0.051,2025-11-30 04:00:00,4,Sunday,11
2025-11-30,04:15,0.151,2025-11-30 04:15:00,4,Sunday,11
2025-11-30,04:30,0.099,2025-11-30 04:30:00,4,Sunday,11
2025-11-30,04:45,0.045,2025-11-30 04:45:00,4,Sunday,11
2025-11-30,05:00,0.077,2025-11-30 05:00:00,5,Sunday,11
2025-11-30,05:15,0.01,2025-11-30 05:15:00,5,Sunday,11
2025-11-30,05:30,0.077,2025-11-30 05:30:00,5,Sunday,11
2025-11-30,05:45,0.155,2025-11-30 05:45:00,5,Sunday,11
2025-11-30,06:00,0.363,2025-11-30 06:00:00,6,Sunday,11
2025-11-30,06:15,0.304,2025-11-30 06:15:00,6,Sunday,11
2025-11-30,06:30,0.342,2025-11-30 06:30:00,6,Sunday,11
2025-11-30,06:45,0.382,2025-11-30 06:45:00,6,Sunday,11
2025-11-30,07:00,0.377,2025-11-30 07:00:00,7,Sunday,11
2025-11-30,07:15,0.392,2025-11-30 07:15:00,7,Sunday,11
2025-11-30,07:30,0.386,2025-11-30 07:30:00,7,Sunday,11
2025-11-30,07:45,0.398,2025-11-30 07:45:00,7,Sunday,11
2025-11-30,08:00,0.318,2025-11-30 08:00:00,8,Sunday,11
2025-11-30,08:15,0.342,2025-11-30 08:15:00,8,Sunday,11
2025-11-30,08:30,0.282,2025-11-30 08:30:00,8,Sunday,11
2025-11-30,08:45,0.34,2025-11-30 08:45:00,8,Sunday,11
2025-11-30,09:00,0.494,2025-11-30 09:00:00,9,Sunday,11
2025-11-30,09:15,0.511,2025-11-30 09:15:00,9,Sunday,11
2025-11-30,09:30,0.436,2025-11-30 09:30:00,9,Sunday,11
2025-11-30,09:45,0.504,2025-11-30 09:45:00,9,Sunday,11
2025-11-30,10:00,0.488,2025-11-30 10:00:00,10,Sunday,11
2025-11-30,10:15,0.46,2025-11-30 10:15:00,10,Sunday,11
2025-11-30,10:30,0.491,2025-11-30 10:30:00,10,Sunday,11
2025-11-30,10:45,0.461,2025-11-30 10:45:00,10,Sunday,11
2025-11-30,11:00,0.503,2025-11-30 11:00:00,11,Sunday,11
2025-11-30,11:15,0.459,2025-11-30 11:15:00,11,Sunday,11
2025-11-30,11:30,0.481,2025-11-30 11:30:00,11,Sunday,11
2025-11-30,11:45,0.451,2025-11-30 11:45:00,11,Sunday,11
2025-11-30,12:00,0.301,2025-11-30 12:00:00,12,Sunday,11
2025-11-30,12:15,0.337,2025-11-30 12:15:00,12,Sunday,11
2025-11-30,12:30,0.279,2025-11-30 12:30:00,12,Sunday,11
2025-11-30,12:45,0.332,2025-11-30 12:45:00,12,Sunday,11
2025-11-30,13:00,0.251,2025-11-30 13:00:00,13,Sunday,11
2025-11-30,13:15,0.295,2025-11-30 13:15:00,13,Sunday,11
2025-11-30,13:30,0.257,2025-11-30 13:30:00,13,Sunday,11
2025-11-30,13:45,0.329,2025-11-30 13:45:00,13,Sunday,11
2025-11-30,14:00,0.302,2025-11-30 14:00:00,14,Sunday,11
2025-11-30,14:15,0.323,2025-11-30 14:15:00,14,Sunday,11
2025-11-30,14:30,0.297,2025-11-30 14:30:00,14,Sunday,11
2025-11-30,14:45,0.329,2025-11-30 14:45:00,14,Sunday,11
2025-11-30,15:00,0.324,2025-11-30 15:00:00,15,Sunday,11
2025-11-30,15:15,0.403,2025-11-30 15:15:00,15,Sunday,11
2025-11-30,15:30,0.3,2025-11-30 15:30:00,15,Sunday,11
2025-11-30,15:45,0.405,2025-11-30 15:45:00,15,Sunday,11
2025-11-30,16:00,0.358,2025-11-30 16:00:00,16,Sunday,11
2025-11-30,16:15,0.312,2025-11-30 16:15:00,16,Sunday,11
2025-11-30,16:30,0.411,2025-11-30 16:30:00,16,Sunday,11
2025-11-30,16:45,0.366,2025-11-30 16:45:00,16,Sunday,11
2025-11-30,17:00,0.341,2025-11-30 17:00:00,17,Sunday,11
2025-11-30,17:15,0.341,2025-11-30 17:15:00,17,Sunday,11
2025-11-30,17:30,0.361,2025-11-30 17:30:00,17,Sunday,11
2025-11-30,17:45,0.39,2025-11-30 17:45:00,17,Sunday,11
2025-11-30,18:00,0.832,2025-11-30 18:00:00,18,Sunday,11
2025-11-30,18:15,0.76,2025-11-30 18:15:00,18,Sunday,11
2025-11-30,18:30,0.748,2025-11-30 18:30:00,18,Sunday,11
2025-11-30,18:45,0.752,2025-11-30 18:45:00,18,Sunday,11
2025-11-30,19:00,0.856,2025-11-30 19:00:00,19,Sunday,11
2025-11-30,19:15,0.806,2025-11-30 19:15:00,19,Sunday,11
2025-11-30,19:30,0.738,2025-11-30 19:30:00,19,Sunday,11
2025-11-30,19:45,0.729,2025-11-30 19:45:00,19,Sunday,11
2025-11-30,20:00,0.823,2025-11-30 20:00:00,20,Sunday,11
2025-11-30,20:15,0.788,2025-11-30 20:15:00,20,Sunday,11
2025-11-30,20:30,0.829,2025-11-30 20:30:00,20,Sunday,11
2025-11-30,20:45,0.812,2025-11-30 20:45:00,20,Sunday,11
2025-11-30,21:00,0.82,2025-11-30 21:00:00,21,Sunday,11
2025-11-30,21:15,0.806,2025-11-30 21:15:00,21,Sunday,11
2025-11-30,21:30,0.741,2025-11-30 21:30:00,21,Sunday,11
2025-11-30,21:45,0.848,2025-11-30 21:45:00,21,Sunday,11
2025-11-30,22:00,0.336,2025-11-30 22:00:00,22,Sunday,11
2025-11-30,22:15,0.336,2025-11-30 22:15:00,22,Sunday,11
2025-11-30,22:30,0.296,2025-11-30 22:30:00,22,Sunday,11
2025-11-30,22:45,0.299,2025-11-30 22:45:00,22,Sunday,11
2025-11-30,23:00,0.278,2025-11-30 23:00:00,23,Sunday,11
2025-11-30,23:15,0.278,2025-11-30 23:15:00,23,Sunday,11
2025-11-30,23:30,0.316,2025-11-30 23:30:00,23,Sunday,11
2025-11-30,23:45,0.28,2025-11-30 23:45:00,23,Sunday,11
2025-12-01,00:00,0.16,2025-12-01 00:00:00,0,Monday,12
2025-12-01,00:15,0.1,2025-12-01 00:15:00,0,Monday,12
2025-12-01,00:30,0.159,2025-12-01 00:30:00,0,Monday,12
2025-12-01,00:45,0.095,2025-12-01 00:45:00,0,Monday,12
2025-12-01,01:00,0.066,2025-12-01 01:00:00,1,Monday,12
2025-12-01,01:15,0.162,2025-12-01 01:15:00,1,Monday,12
2025-12-01,01:30,0.101,2025-12-01 01:30:00,1,Monday,12
2025-12-01,01:45,0.112,2025-12-01 01:45:00,1,Monday,12
2025-12-01,02:00,0.112,2025-12-01 02:00:00,2,Monday,12
2025-12-01,02:15,0.138,2025-12-01 02:15:00,2,Monday,12
2025-12-01,02:30,0.172,2025-12-01 02:30:00,2,Monday,12
2025-12-01,02:45,0.14,2025-12-01 02:45:00,2,Monday,12
2025-12-01,03:00,0.09,2025-12-01 03:00:00,3,Monday,12
2025-12-01,03:15,0.092,2025-12-01 03:15:00,3,Monday,12
2025-12-01,03:30,0.14,2025-12-01 03:30:00,3,Monday,12
2025-12-01,03:45,0.161,2025-12-01 03:45:00,3,Monday,12
2025-12-01,04:00,0.084,2025-12-01 04:00:00,4,Monday,12
2025-12-01,04:15,0.058,2025-12-01 04:15:00,4,Monday,12
2025-12-01,04:30,0.095,2025-12-01 04:30:00,4,Monday,12
2025-12-01,04:45,0.128,2025-12-01 04:45:00,4,Monday,12
2025-12-01,05:00,0.117,2025-12-01 05:00:00,5,Monday,12
2025-12-01,05:15,0.157,2025-12-01 05:15:00,5,Monday,12
2025-12-01,05:30,0.107,2025-12-01 05:30:00,5,Monday,12
2025-12-01,05:45,0.077,2025-12-01 05:45:00,5,Monday,12
2025-12-01,06:00,0.625,2025-12-01 06:00:00,6,Monday,12
2025-12-01,06:15,0.584,2025-12-01 06:15:00,6,Monday,12
2025-12-01,06:30,0.64,2025-12-01 06:30:00,6,Monday,12
2025-12-01,06:45,0.666,2025-12-01 06:45:00,6,Monday,12
2025-12-01,07:00,0.635,2025-12-01 07:00:00,7,Monday,12
2025-12-01,07:15,0.616,2025-12-01 07:15:00,7,Monday,12
2025-12-01,07:30,0.685,2025-12-01 07:30:00,7,Monday,12
2025-12-01,07:45,0.579,2025-12-01 07:45:00,7,Monday,12
2025-12-01,08:00,0.603,2025-12-01 08:00:00,8,Monday,12
2025-12-01,08:15,0.742,2025-12-01 08:15:00,8,Monday,12
2025-12-01,08:30,0.604,2025-12-01 08:30:00,8,Monday,12
2025-12-01,08:45,0.656,2025-12-01 08:45:00,8,Monday,12
2025-12-01,09:00,0.403,2025-12-01 09:00:00,9,Monday,12
2025-12-01,09:15,0.335,2025-12-01 09:15:00,9,Monday,12
2025-12-01,09:30,0.41,2025-12-01 09:30:00,9,Monday,12
2025-12-01,09:45,0.394,2025-12-01 09:45:00,9,Monday,12
2025-12-01,10:00,0.379,2025-12-01 10:00:00,10,Monday,12
2025-12-01,10:15,0.419,2025-12-01 10:15:00,10,Monday,12
2025-12-01,10:30,0.386,2025-12-01 10:30:00,10,Monday,12
2025-12-01,10:45,0.37,2025-12-01 10:45:00,10,Monday,12
2025-12-01,11:00,0.389,2025-12-01 11:00:00,11,Monday,12
2025-12-01,11:15,0.372,2025-12-01 11:15:00,11,Monday,12
2025-12-01,11:30,0.488,2025-12-01 11:30:00,11,Monday,12
2025-12-01,11:45,0.38,2025-12-01 11:45:00,11,Monday,12
2025-12-01,12:00,0.362,2025-12-01 12:00:00,12,Monday,12
2025-12-01,12:15,0.347,2025-12-01 12:15:00,12,Monday,12
2025-12-01,12:30,0.315,2025-12-01 12:30:00,12,Monday,12
2025-12-01,12:45,0.374,2025-12-01 12:45:00,12,Monday,12
2025-12-01,13:00,0.339,2025-12-01 13:00:00,13,Monday,12
2025-12-01,13:15,0.378,2025-12-01 13:15:00,13,Monday,12
2025-12-01,13:30,0.28,2025-12-01 13:30:00,13,Monday,12
2025-12-01,13:45,0.311,2025-12-01 13:45:00,13,Monday,12
2025-12-01,14:00,0.256,2025-12-01 14:00:00,14,Monday,12
2025-12-01,14:15,0.342,2025-12-01 14:15:00,14,Monday,12
2025-12-01,14:30,0.354,2025-12-01 14:30:00,14,Monday,12
2025-12-01,14:45,0.281,2025-12-01 14:45:00,14,Monday,12
2025-12-01,15:00,0.368,2025-12-01 15:00:00,15,Monday,12
2025-12-01,15:15,0.44,2025-12-01 15:15:00,15,Monday,12
2025-12-01,15:30,0.377,2025-12-01 15:30:00,15,Monday,12
2025-12-01,15:45,0.402,2025-12-01 15:45:00,15,Monday,12
2025-12-01,16:00,0.438,2025-12-01 16:00:00,16,Monday,12
2025-12-01,16:15,0.399,2025-12-01 16:15:00,16,Monday,12
2025-12-01,16:30,0.447,2025-12-01 16:30:00,16,Monday,12
2025-12-01,16:45,0.395,2025-12-01 16:45:00,16,Monday,12
2025-12-01,17:00,0.41,2025-12-01 17:00:00,17,Monday,12
2025-12-01,17:15,0.39,2025-12-01 17:15:00,17,Monday,12
2025-12-01,17:30,0.398,2025-12-01 17:30:00,17,Monday,12
2025-12-01,17:45,0.392,2025-12-01 17:45:00,17,Monday,12
2025-12-01,18:00,0.8,2025-12-01 18:00:00,18,Monday,12
2025-12-01,18:15,0.792,2025-12-01 18:15:00,18,Monday,12
2025-12-01,18:30,0.823,2025-12-01 18:30:00,18,Monday,12
2025-12-01,18:45,0.781,2025-12-01 18:45:00,18,Monday,12
2025-12-01,19:00,0.829,2025-12-01 19:00:00,19,Monday,12
2025-12-01,19:15,0.791,2025-12-01 19:15:00,19,Monday,12
2025-12-01,19:30,0.809,2025-12-01 19:30:00,19,Monday,12
2025-12-01,19:45,0.768,2025-12-01 19:45:00,19,Monday,12
2025-12-01,20:00,0.82,2025-12-01 20:00:00,20,Monday,12
2025-12-01,20:15,0.778,2025-12-01 20:15:00,20,Monday,12
2025-12-01,20:30,0.78,2025-12-01 20:30:00,20,Monday,12
2025-12-01,20:45,0.863,2025-12-01 20:45:00,20,Monday,12
2025-12-01,21:00,0.783,2025-12-01 21:00:00,21,Monday,12
2025-12-01,21:15,0.822,2025-12-01 21:15:00,21,Monday,12
2025-12-01,21:30,0.817,2025-12-01 21:30:00,21,Monday,12
2025-12-01,21:45,0.819,2025-12-01 21:45:00,21,Monday,12
2025-12-01,22:00,0.39,2025-12-01 22:00:00,22,Monday,12
2025-12-01,22:15,0.375,2025-12-01 22:15:00,22,Monday,12
2025-12-01,22:30,0.282,2025-12-01 22:30:00,22,Monday,12
2025-12-01,22:45,0.335,2025-12-01 22:45:00,22,Monday,12
2025-12-01,23:00,0.357,2025-12-01 23:00:00,23,Monday,12
2025-12-01,23:15,0.296,2025-12-01 23:15:00,23,Monday,12
2025-12-01,23:30,0.324,2025-12-01 23:30:00,23,Monday,12
2025-12-01,23:45,0.328,2025-12-01 23:45:00,23,Monday,12
2025-12-02,00:00,0.068,2025-12-02 00:00:00,0,Tuesday,12
2025-12-02,00:15,0.084,2025-12-02 00:15:00,0,Tuesday,12
2025-12-02,00:30,0.124,2025-12-02 00:30:00,0,Tuesday,12
2025-12-02,00:45,0.141,2025-12-02 00:45:00,0,Tuesday,12
2025-12-02,01:00,0.086,2025-12-02 01:00:00,1,Tuesday,12
2025-12-02,01:15,0.135,2025-12-02 01:15:00,1,Tuesday,12
2025-12-02,01:30,0.128,2025-12-02 01:30:00,1,Tuesday,12
2025-12-02,01:45,0.197,2025-12-02 01:45:00,1,Tuesday,12
2025-12-02,02:00,0.154,2025-12-02 02:00:00,2,Tuesday,12
2025-12-02,02:15,0.064,2025-12-02 02:15:00,2,Tuesday,12
2025-12-02,02:30,0.201,2025-12-02 02:30:00,2,Tuesday,12
2025-12-02,02:45,0.091,2025-12-02 02:45:00,2,Tuesday,12
2025-12-02,03:00,0.079,2025-12-02 03:00:00,3,Tuesday,12
2025-12-02,03:15,0.084,2025-12-02 03:15:00,3,Tuesday,12
2025-12-02,03:30,0.117,2025-12-02 03:30:00,3,Tuesday,12
2025-12-02,03:45,0.079,2025-12-02 03:45:00,3,Tuesday,12
2025-12-02,04:00,0.081,2025-12-02 04:00:00,4,Tuesday,12
2025-12-02,04:15,0.144,2025-12-02 04:15:00,4,Tuesday,12
2025-12-02,04:30,0.074,2025-12-02 04:30:00,4,Tuesday,12
2025-12-02,04:45,0.115,2025-12-02 04:45:00,4,Tuesday,12
2025-12-02,05:00,0.039,2025-12-02 05:00:00,5,Tuesday,12
2025-12-02,05:15,0.089,2025-12-02 05:15:00,5,Tuesday,12
2025-12-02,05:30,0.12,2025-12-02 05:30:00,5,Tuesday,12
2025-12-02,05:45,0.111,2025-12-02 05:45:00,5,Tuesday,12
2025-12-02,06:00,0.662,2025-12-02 06:00:00,6,Tuesday,12
2025-12-02,06:15,0.7,2025-12-02 06:15:00,6,Tuesday,12
2025-12-02,06:30,0.642,2025-12-02 06:30:00,6,Tuesday,12
2025-12-02,06:45,0.632,2025-12-02 06:45:00,6,Tuesday,12
2025-12-02,07:00,0.687,2025-12-02 07:00:00,7,Tuesday,12
2025-12-02,07:15,0.676,2025-12-02 07:15:00,7,Tuesday,12
2025-12-02,07:30,0.648,2025-12-02 07:30:00,7,Tuesday,12
2025-12-02,07:45,0.646,2025-12-02 07:45:00,7,Tuesday,12
2025-12-02,08:00,0.558,2025-12-02 08:00:00,8,Tuesday,12
2025-12-02,08:15,0.58,2025-12-02 08:15:00,8,Tuesday,12
2025-12-02,08:30,0.634,2025-12-02 08:30:00,8,Tuesday,12
2025-12-02,08:45,0.671,2025-12-02 08:45:00,8,Tuesday,12
2025-12-02,09:00,0.341,2025-12-02 09:00:00,9,Tuesday,12
2025-12-02,09:15,0.413,2025-12-02 09:15:00,9,Tuesday,12
2025-12-02,09:30,0.4,2025-12-02 09:30:00,9,Tuesday,12
2025-12-02,09:45,0.435,2025-12-02 09:45:00,9,Tuesday,12
2025-12-02,10:00,0.423,2025-12-02 10:00:00,10,Tuesday,12
2025-12-02,10:15,0.4,2025-12-02 10:15:00,10,Tuesday,12
2025-12-02,10:30,0.396,2025-12-02 10:30:00,10,Tuesday,12
2025-12-02,10:45,0.362,2025-12-02 10:45:00,10,Tuesday,12
2025-12-02,11:00,0.458,2025-12-02 11:00:00,11,Tuesday,12
2025-12-02,11:15,0.404,2025-12-02 11:15:00,11,Tuesday,12
2025-12-02,11:30,0.411,2025-12-02 11:30:00,11,Tuesday,12
2025-12-02,11:45,0.44,2025-12-02 11:45:00,11,Tuesday,12
2025-12-02,12:00,0.351,2025-12-02 12:00:00,12,Tuesday,12
2025-12-02,12:15,0.324,2025-12-02 12:15:00,12,Tuesday,12
2025-12-02,12:30,0.377,2025-12-02 12:30:00,12,Tuesday,12
2025-12-02,12:45,0.357,2025-12-02 12:45:00,12,Tuesday,12
2025-12-02,13:00,0.364,2025-12-02 13:00:00,13,Tuesday,12
2025-12-02,13:15,0.354,2025-12-02 13:15:00,13,Tuesday,12
2025-12-02,13:30,0.277,2025-12-02 13:30:00,13,Tuesday,12
2025-12-02,13:45,0.334,2025-12-02 13:45:00,13,Tuesday,12
2025-12-02,14:00,0.334,2025-12-02 14:00:00,14,Tuesday,12
2025-12-02,14:15,0.393,2025-12-02 14:15:00,14,Tuesday,12
2025-12-02,14:30,0.351,2025-12-02 14:30:00,14,Tuesday,12
2025-12-02,14:45,0.385,2025-12-02 14:45:00,14,Tuesday,12
2025-12-02,15:00,0.327,2025-12-02 15:00:00,15,Tuesday,12
2025-12-02,15:15,0.413,2025-12-02 15:15:00,15,Tuesday,12
2025-12-02,15:30,0.345,2025-12-02 15:30:00,15,Tuesday,12
2025-12-02,15:45,0.368,2025-12-02 15:45:00,15,Tuesday,12
2025-12-02,16:00,0.382,2025-12-02 16:00:00,16,Tuesday,12
2025-12-02,16:15,0.416,2025-12-02 16:15:00,16,Tuesday,12
2025-12-02,16:30,0.386,2025-12-02 16:30:00,16,Tuesday,12
2025-12-02,16:45,0.309,2025-12-02 16:45:00,16,Tuesday,12
2025-12-02,17:00,0.365,2025-12-02 17:00:00,17,Tuesday,12
2025-12-02,17:15,0.373,2025-12-02 17:15:00,17,Tuesday,12
2025-12-02,17:30,0.442,2025-12-02 17:30:00,17,Tuesday,12
2025-12-02,17:45,0.422,2025-12-02 17:45:00,17,Tuesday,12
2025-12-02,18:00,0.784,2025-12-02 18:00:00,18,Tuesday,12
2025-12-02,18:15,0.841,2025-12-02 18:15:00,18,Tuesday,12
2025-12-02,18:30,0.883,2025-12-02 18:30:00,18,Tuesday,12
2025-12-02,18:45,0.856,2025-12-02 18:45:00,18,Tuesday,12
2025-12-02,19:00,0.778,2025-12-02 19:00:00,19,Tuesday,12
2025-12-02,19:15,0.731,2025-12-02 19:15:00,19,Tuesday,12
2025-12-02,19:30,0.792,2025-12-02 19:30:00,19,Tuesday,12
2025-12-02,19:45,0.852,2025-12-02 19:45:00,19,Tuesday,12
2025-12-02,20:00,0.75,2025-12-02 20:00:00,20,Tuesday,12
2025-12-02,20:15,0.842,2025-12-02 20:15:00,20,Tuesday,12
2025-12-02,20:30,0.832,2025-12-02 20:30:00,20,Tuesday,12
2025-12-02,20:45,0.755,2025-12-02 20:45:00,20,Tuesday,12
2025-12-02,21:00,0.811,2025-12-02 21:00:00,21,Tuesday,12
2025-12-02,21:15,0.769,2025-12-02 21:15:00,21,Tuesday,12
2025-12-02,21:30,0.765,2025-12-02 21:30:00,21,Tuesday,12
2025-12-02,21:45,0.807,2025-12-02 21:45:00,21,Tuesday,12
2025-12-02,22:00,0.28,2025-12-02 22:00:00,22,Tuesday,12
2025-12-02,22:15,0.373,2025-12-02 22:15:00,22,Tuesday,12
2025-12-02,22:30,0.404,2025-12-02 22:30:00,22,Tuesday,12
2025-12-02,22:45,0.363,2025-12-02 22:45:00,22,Tuesday,12
2025-12-02,23:00,0.361,2025-12-02 23:00:00,23,Tuesday,12
2025-12-02,23:15,0.359,2025-12-02 23:15:00,23,Tuesday,12
2025-12-02,23:30,0.346,2025-12-02 23:30:00,23,Tuesday,12
2025-12-02,23:45,0.338,2025-12-02 23:45:00,23,Tuesday,12
2025-12-03,00:00,0.14,2025-12-03 00:00:00,0,Wednesday,12
2025-12-03,00:15,0.122,2025-12-03 00:15:00,0,Wednesday,12
2025-12-03,00:30,0.163,2025-12-03 00:30:00,0,Wednesday,12
2025-12-03,00:45,0.112,2025-12-03 00:45:00,0,Wednesday,12
2025-12-03,01:00,0.127,2025-12-03 01:00:00,1,Wednesday,12
2025-12-03,01:15,0.153,2025-12-03 01:15:00,1,Wednesday,12
2025-12-03,01:30,0.128,2025-12-03 01:30:00,1,Wednesday,12
2025-12-03,01:45,0.104,2025-12-03 01:45:00,1,Wednesday,12
2025-12-03,02:00,0.121,2025-12-03 02:00:00,2,Wednesday,12
2025-12-03,02:15,0.108,2025-12-03 02:15:00,2,Wednesday,12
2025-12-03,02:30,0.14,2025-12-03 02:30:00,2,Wednesday,12
2025-12-03,02:45,0.151,2025-12-03 02:45:00,2,Wednesday,12
2025-12-03,03:00,0.087,2025-12-03 03:00:00,3,Wednesday,12
2025-12-03,03:15,0.175,2025-12-03 03:15:00,3,Wednesday,12
2025-12-03,03:30,0.135,2025-12-03 03:30:00,3,Wednesday,12
2025-12-03,03:45,0.13,2025-12-03 03:45:00,3,Wednesday,12
2025-12-03,04:00,0.132,2025-12-03 04:00:00,4,Wednesday,12
2025-12-03,04:15,0.199,2025-12-03 04:15:00,4,Wednesday,12
2025-12-03,04:30,0.069,2025-12-03 04:30:00,4,Wednesday,12
2025-12-03,04:45,0.173,2025-12-03 04:45:00,4,Wednesday,12
2025-12-03,05:00,0.09,2025-12-03 05:00:00,5,Wednesday,12
2025-12-03,05:15,0.114,2025-12-03 05:15:00,5,Wednesday,12
2025-12-03,05:30,0.074,2025-12-03 05:30:00,5,Wednesday,12
2025-12-03,05:45,0.095,2025-12-03 05:45:00,5,Wednesday,12
2025-12-03,06:00,0.657,2025-12-03 06:00:00,6,Wednesday,12
2025-12-03,06:15,0.598,2025-12-03 06:15:00,6,Wednesday,12
2025-12-03,06:30,0.553,2025-12-03 06:30:00,6,Wednesday,12
2025-12-03,06:45,0.6,2025-12-03 06:45:00,6,Wednesday,12
2025-12-03,07:00,0.549,2025-12-03 07:00:00,7,Wednesday,12
2025-12-03,07:15,0.553,2025-12-03 07:15:00,7,Wednesday,12
2025-12-03,07:30,0.649,2025-12-03 07:30:00,7,Wednesday,12
2025-12-03,07:45,0.604,2025-12-03 07:45:00,7,Wednesday,12
2025-12-03,08:00,0.652,2025-12-03 08:00:00,8,Wednesday,12
2025-12-03,08:15,0.628,2025-12-03 08:15:00,8,Wednesday,12
2025-12-03,08:30,0.616,2025-12-03 08:30:00,8,Wednesday,12
2025-12-03,08:45,0.68,2025-12-03 08:45:00,8,Wednesday,12
2025-12-03,09:00,0.434,2025-12-03 09:00:00,9,Wednesday,12
2025-12-03,09:15,0.291,2025-12-03 09:15:00,9,Wednesday,12
2025-12-03,09:30,0.409,2025-12-03 09:30:00,9,Wednesday,12
2025-12-03,09:45,0.367,2025-12-03 09:45:00,9,Wednesday,12
2025-12-03,10:00,0.409,2025-12-03 10:00:00,10,Wednesday,12
2025-12-03,10:15,0.482,2025-12-03 10:15:00,10,Wednesday,12
2025-12-03,10:30,0.458,2025-12-03 10:30:00,10,Wednesday,12
2025-12-03,10:45,0.368,2025-12-03 10:45:00,10,Wednesday,12
2025-12-03,11:00,0.362,2025-12-03 11:00:00,11,Wednesday,12
2025-12-03,11:15,0.395,2025-12-03 11:15:00,11,Wednesday,12
2025-12-03,11:30,0.416,2025-12-03 11:30:00,11,Wednesday,12
2025-12-03,11:45,0.458,2025-12-03 11:45:00,11,Wednesday,12
2025-12-03,12:00,0.33,2025-12-03 12:00:00,12,Wednesday,12
2025-12-03,12:15,0.331,2025-12-03 12:15:00,12,Wednesday,12
